Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
com.helper.commonfunct.BEP_CommonMethod.Estimate,Chrome 65.0.3325.181,,2018-04-17 18:21:56,2018-04-17 18:23:52,1m - 55.782s,FAILED
,,,,,,
Test Cases/BEP/Create_Approve_Reject/CreateBEP_Approve_DataDriven - Iteration 4,Chrome 65.0.3325.181,,2018-04-17 18:23:52,2018-04-17 18:25:49,1m - 57.671s,FAILED
com.helper.commonfunct.commonutilities.login,Chrome 65.0.3325.181,,2018-04-17 18:23:52,2018-04-17 18:24:05,13.306s,PASSED
com.helper.commonfunct.BEP_CommonMethod.Estimate,Chrome 65.0.3325.181,,2018-04-17 18:24:05,2018-04-17 18:25:49,1m - 44.308s,FAILED
,,,,,,
Test Cases/BEP/Create_Approve_Reject/CreateBEP_Approve_DataDriven - Iteration 5,Chrome 65.0.3325.181,,2018-04-17 18:25:49,2018-04-17 18:29:10,3m - 20.120s,ERROR
com.helper.commonfunct.commonutilities.login,Chrome 65.0.3325.181,,2018-04-17 18:25:49,2018-04-17 18:26:04,14.592s,PASSED
com.helper.commonfunct.BEP_CommonMethod.Estimate,Chrome 65.0.3325.181,,2018-04-17 18:26:04,2018-04-17 18:29:09,3m - 5.408s,ERROR
,,,,,,
Test Cases/BEP/Create_Approve_Reject/CreateBEP_Approve_DataDriven - Iteration 6,Chrome 65.0.3325.181,,2018-04-17 18:29:10,2018-04-17 18:29:56,46.396s,FAILED
com.helper.commonfunct.commonutilities.login,Chrome 65.0.3325.181,,2018-04-17 18:29:10,2018-04-17 18:29:19,8.944s,PASSED
com.helper.commonfunct.BEP_CommonMethod.Estimate,Chrome 65.0.3325.181,,2018-04-17 18:29:19,2018-04-17 18:29:56,37.120s,FAILED
